Callable Debt Outstanding Detail Report as of 08/08/2025,,,,,,,,,
This report includes all of Fannie Mae fixed and floating-rate callable debt securities,,,,,,,,,
"* For zero coupon securities, the amount reflects current face outstanding to be paid to investors at maturity.",,,,,,,,,
,,,,,,,,,
Callable Debt Outstanding,,,,,,,,,
Issue Date,Maturity Date,CUSIP,First Call Date,Call Type,Coupon Type,Call Frequency,Structure,Coupon,Amount
2020-12-08 00:00:00,2028-06-08 00:00:00,3135GA5Q0,2021-06-08 00:00:00,Bermudan,Fixed,Quarterly,7.50 NC 0.50,1,50000000
2020-12-08 00:00:00,2032-12-08 00:00:00,3135GA5Z0,2021-12-08 00:00:00,Bermudan,Fixed,Quarterly,12.00 NC 1.00,1.515,50000000
2020-12-08 00:00:00,2028-12-08 00:00:00,3135GAAE1,2022-12-08 00:00:00,Bermudan,Fixed,Quarterly,8.00 NC 2.00,1,50000000
2020-12-08 00:00:00,2028-12-08 00:00:00,3135GAAF8,2023-12-08 00:00:00,Bermudan,Fixed,Quarterly,8.00 NC 3.00,0.95,50000000
2020-12-02 00:00:00,2027-06-02 00:00:00,3135GA5G2,2022-12-02 00:00:00,Bermudan,Fixed,Quarterly,6.50 NC 2.00,0.77,25000000
2020-11-30 00:00:00,2027-11-30 00:00:00,3135GA4G3,2022-11-30 00:00:00,Bermudan,Fixed,Quarterly,7.00 NC 2.00,0.75,20000000
2020-11-30 00:00:00,2032-11-30 00:00:00,3135GA4J7,2022-11-30 00:00:00,Bermudan,Fixed,Annually,12.00 NC 2.00,1.54,25000000
2020-11-30 00:00:00,2028-11-30 00:00:00,3135GA5K3,2022-11-30 00:00:00,Bermudan,Fixed,Quarterly,8.00 NC 2.00,1,25000000
2020-11-30 00:00:00,2028-05-30 00:00:00,3135GA5N7,2021-11-30 00:00:00,Bermudan,Fixed,Quarterly,7.50 NC 1.00,1,50000000
2020-11-27 00:00:00,2026-05-28 00:00:00,3135GA4Q1,2022-11-28 00:00:00,Bermudan,Fixed,Annually,5.50 NC 2.00,0.7,55000000
2020-11-25 00:00:00,2029-05-25 00:00:00,3135GA3M1,2022-11-25 00:00:00,Bermudan,Fixed,Quarterly,8.50 NC 2.00,1,35000000
2020-11-25 00:00:00,2026-11-25 00:00:00,3135GA3V1,2022-11-25 00:00:00,Bermudan,Fixed,Quarterly,6.00 NC 2.00,0.7,25000000
2020-11-25 00:00:00,2025-11-25 00:00:00,3135GA3W9,2022-11-25 00:00:00,Bermudan,Fixed,Annually,5.00 NC 2.00,0.6,45000000
2020-11-25 00:00:00,2025-11-25 00:00:00,3135GA3Z2,2022-11-25 00:00:00,Bermudan,Fixed,Annually,5.00 NC 2.00,0.6,75000000
2020-11-25 00:00:00,2026-11-25 00:00:00,3135GA4D0,2022-11-25 00:00:00,Bermudan,Fixed,Annually,6.00 NC 2.00,0.75,65000000
2020-11-25 00:00:00,2030-11-25 00:00:00,3135GA4H1,2022-11-25 00:00:00,Bermudan,Fixed,Quarterly,10.00 NC 2.00,1.15,10000000
2020-11-25 00:00:00,2030-11-25 00:00:00,3135GA4K4,2022-11-25 00:00:00,Bermudan,Fixed,Quarterly,10.00 NC 2.00,1.3,25000000
2020-11-25 00:00:00,2026-11-25 00:00:00,3135GA4N8,2022-11-25 00:00:00,Bermudan,Fixed,Annually,6.00 NC 2.00,0.77,65000000
2020-11-25 00:00:00,2025-11-25 00:00:00,3135GA4V0,2022-11-25 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 2.00,0.625,100000000
2020-11-25 00:00:00,2025-11-25 00:00:00,3135GA5E7,2022-11-25 00:00:00,Bermudan,Fixed,Annually,5.00 NC 2.00,0.58,30000000
2020-11-25 00:00:00,2026-11-25 00:00:00,3135GA5F4,2022-11-25 00:00:00,Bermudan,Fixed,Annually,6.00 NC 2.00,0.7,15000000
2020-11-25 00:00:00,2025-11-25 00:00:00,3135GA5H0,2022-11-25 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 2.00,0.58,50000000
2020-11-24 00:00:00,2030-11-25 00:00:00,3135GA3T6,2022-11-25 00:00:00,Bermudan,Fixed,Quarterly,10.00 NC 2.00,1.24,50000000
2020-11-24 00:00:00,2032-11-23 00:00:00,3135GA4B4,2022-11-23 00:00:00,Bermudan,Fixed,Quarterly,12.00 NC 2.00,1.5,65000000
2020-11-24 00:00:00,2025-11-24 00:00:00,3135GA4Y4,2021-11-24 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 1.00,0.65,100000000
2020-11-23 00:00:00,2026-11-23 00:00:00,3135GA3J8,2022-11-23 00:00:00,Bermudan,Fixed,Annually,6.00 NC 2.00,0.65,30000000
2020-11-23 00:00:00,2029-11-23 00:00:00,3135GA3L3,2022-11-23 00:00:00,Bermudan,Fixed,Quarterly,9.00 NC 2.00,1.07,25000000
2020-11-23 00:00:00,2027-11-23 00:00:00,3135GA3P4,2022-11-23 00:00:00,Bermudan,Fixed,Quarterly,7.00 NC 2.00,0.86,25000000
2020-11-20 00:00:00,2029-11-20 00:00:00,3135GA4E8,2023-11-20 00:00:00,Bermudan,Fixed,Quarterly,9.00 NC 3.00,1.13,25000000
2020-11-20 00:00:00,2026-05-20 00:00:00,3135GA5D9,2023-11-20 00:00:00,Bermudan,Fixed,Quarterly,5.49 NC 3.00,0.65,40000000
2020-11-19 00:00:00,2028-05-19 00:00:00,3135GA4U2,2021-11-19 00:00:00,Bermudan,Fixed,Quarterly,7.50 NC 1.00,1,25000000
2020-11-18 00:00:00,2032-11-18 00:00:00,3135GA2C4,2022-11-18 00:00:00,Bermudan,Fixed,Quarterly,12.00 NC 2.00,1.45,50000000
2020-11-18 00:00:00,2030-11-18 00:00:00,3135GA2V2,2022-11-18 00:00:00,Bermudan,Fixed,Quarterly,10.00 NC 2.00,1.27,50000000
2020-11-18 00:00:00,2025-11-18 00:00:00,3135GA2X8,2022-11-18 00:00:00,Bermudan,Fixed,Annually,5.00 NC 2.00,0.55,60000000
2020-11-18 00:00:00,2026-05-18 00:00:00,3135GA3A7,2022-11-18 00:00:00,Bermudan,Fixed,Quarterly,5.49 NC 2.00,0.625,60000000
2020-11-18 00:00:00,2030-11-18 00:00:00,3135GA3F6,2022-11-18 00:00:00,Bermudan,Fixed,Quarterly,10.00 NC 2.00,1.15,15000000
2020-11-18 00:00:00,2026-11-18 00:00:00,3135GA3U3,2022-11-18 00:00:00,Bermudan,Fixed,Annually,6.00 NC 2.00,0.7,15000000
2020-11-18 00:00:00,2030-11-18 00:00:00,3135GA4C2,2022-11-18 00:00:00,Bermudan,Fixed,Quarterly,10.00 NC 2.00,1.32,50000000
2020-11-18 00:00:00,2025-11-18 00:00:00,3135GA4P3,2022-11-18 00:00:00,Bermudan,Fixed,Annually,5.00 NC 2.00,0.65,150000000
2020-11-18 00:00:00,2025-11-18 00:00:00,3135GA5L1,2022-11-18 00:00:00,European,Fixed,One Time,5.00 NC 2.00,0.54,15000000
2020-11-18 00:00:00,2025-11-18 00:00:00,3135GA5M9,2023-05-18 00:00:00,European,Fixed,One Time,5.00 NC 2.49,0.53,15000000
2020-11-17 00:00:00,2032-11-17 00:00:00,3135GA2E0,2022-11-17 00:00:00,Bermudan,Fixed,Quarterly,12.00 NC 2.00,1.46,50000000
2020-11-17 00:00:00,2027-11-17 00:00:00,3135GA2R1,2022-11-17 00:00:00,Bermudan,Fixed,Quarterly,7.00 NC 2.00,0.86,25000000
2020-11-17 00:00:00,2025-11-17 00:00:00,3135GA2Z3,2022-11-17 00:00:00,Bermudan,Fixed,Annually,5.00 NC 2.00,0.56,450000000
2020-11-17 00:00:00,2027-11-17 00:00:00,3135GA3H2,2022-11-17 00:00:00,Bermudan,Fixed,Quarterly,7.00 NC 2.00,0.84,20000000
2020-11-17 00:00:00,2025-11-17 00:00:00,3135GA3X7,2022-11-17 00:00:00,European,Fixed,One Time,5.00 NC 2.00,0.57,100000000
2020-11-17 00:00:00,2028-11-17 00:00:00,3135GA3Y5,2022-11-17 00:00:00,Bermudan,Fixed,Quarterly,8.00 NC 2.00,1,65000000
2020-11-17 00:00:00,2025-11-17 00:00:00,3136G47D9,2021-11-17 00:00:00,European,Fixed,One Time,5.00 NC 1.00,0.56,20000000
2020-11-16 00:00:00,2035-11-16 00:00:00,3135GA3D1,2022-11-16 00:00:00,Bermudan,Fixed,Quarterly,15.00 NC 2.00,1.6,15000000
2020-11-16 00:00:00,2027-11-16 00:00:00,3135GA3Q2,2022-11-16 00:00:00,Bermudan,Fixed,Quarterly,7.00 NC 2.00,0.84,35000000
2020-11-16 00:00:00,2032-11-16 00:00:00,3135GA4A6,2022-11-16 00:00:00,Bermudan,Fixed,Quarterly,12.00 NC 2.00,1.5,50000000
2020-11-16 00:00:00,2035-11-16 00:00:00,3135GA4L2,2022-11-16 00:00:00,Bermudan,Fixed,Quarterly,15.00 NC 2.00,1.78,50000000
2020-11-12 00:00:00,2025-11-12 00:00:00,3136G45D1,2021-11-12 00:00:00,Bermudan,Fixed,Annually,5.00 NC 1.00,0.57,15000000
2020-11-12 00:00:00,2025-11-12 00:00:00,3136G45K5,2021-11-12 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 1.00,0.58,15000000
2020-11-06 00:00:00,2030-11-04 00:00:00,3135GA2S9,2022-11-04 00:00:00,Bermudan,Fixed,Quarterly,9.99 NC 1.99,1.25,25000000
2020-11-04 00:00:00,2025-11-04 00:00:00,3135GA2J9,2022-11-04 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 2.00,0.55,100000000
2020-11-04 00:00:00,2027-11-04 00:00:00,3135GA2L4,2022-11-04 00:00:00,Bermudan,Fixed,Quarterly,7.00 NC 2.00,0.8,25000000
2020-11-04 00:00:00,2025-11-04 00:00:00,3135GA2N0,2022-11-04 00:00:00,Bermudan,Fixed,Annually,5.00 NC 2.00,0.55,65000000
2020-11-04 00:00:00,2026-11-04 00:00:00,3135GA2Q3,2022-11-04 00:00:00,Bermudan,Fixed,Quarterly,6.00 NC 2.00,0.705,25000000
2020-11-04 00:00:00,2026-05-04 00:00:00,3135GA2T7,2022-11-04 00:00:00,Bermudan,Fixed,Annually,5.49 NC 2.00,0.625,15000000
2020-10-30 00:00:00,2025-11-03 00:00:00,3135GA2G5,2022-11-03 00:00:00,Bermudan,Fixed,Annually,5.01 NC 2.01,0.54,15000000
2020-10-30 00:00:00,2026-10-28 00:00:00,3135GA2H3,2022-10-28 00:00:00,Bermudan,Fixed,Quarterly,5.99 NC 1.99,0.625,30000000
2020-10-30 00:00:00,2030-10-30 00:00:00,3136G46W8,2023-10-30 00:00:00,Bermudan,Fixed,Quarterly,10.00 NC 3.00,1.15,30000000
2020-10-29 00:00:00,2025-10-29 00:00:00,3135G06C2,2021-10-29 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 1.00,0.6,300000000
2020-10-29 00:00:00,2025-10-29 00:00:00,3136G45H2,2021-10-29 00:00:00,European,Fixed,One Time,5.00 NC 1.00,0.5,100000000
2020-10-29 00:00:00,2032-10-29 00:00:00,3136G45J8,2021-10-29 00:00:00,Bermudan,Fixed,Quarterly,12.00 NC 1.00,1.25,20000000
2020-10-29 00:00:00,2026-10-29 00:00:00,3136G45L3,2021-10-29 00:00:00,Bermudan,Fixed,Quarterly,6.00 NC 1.00,0.7,100000000
2020-10-29 00:00:00,2035-10-29 00:00:00,3136G45M1,2021-10-29 00:00:00,Bermudan,Fixed,Quarterly,15.00 NC 1.00,1.5,25000000
2020-10-29 00:00:00,2029-01-29 00:00:00,3136G45N9,2021-10-29 00:00:00,Bermudan,Fixed,Quarterly,8.25 NC 1.00,1,15000000
2020-10-29 00:00:00,2035-10-29 00:00:00,3136G45R0,2024-10-29 00:00:00,Bermudan,Fixed,Quarterly,15.00 NC 4.00,1.5,45000000
2020-10-29 00:00:00,2027-10-29 00:00:00,3136G45S8,2021-10-29 00:00:00,Bermudan,Fixed,Quarterly,7.00 NC 1.00,0.85,15000000
2020-10-29 00:00:00,2027-04-29 00:00:00,3136G45U3,2021-10-29 00:00:00,Bermudan,Fixed,Quarterly,6.50 NC 1.00,0.8,45000000
2020-10-29 00:00:00,2027-10-29 00:00:00,3136G45V1,2021-10-29 00:00:00,Bermudan,Fixed,Quarterly,7.00 NC 1.00,0.65,15000000
2020-10-29 00:00:00,2026-10-29 00:00:00,3136G45X7,2021-10-29 00:00:00,Bermudan,Fixed,Annually,6.00 NC 1.00,0.7,30000000
2020-10-29 00:00:00,2030-10-29 00:00:00,3136G46D0,2021-10-29 00:00:00,Bermudan,Fixed,Quarterly,10.00 NC 1.00,1.05,10000000
2020-10-29 00:00:00,2027-04-29 00:00:00,3136G46E8,2021-10-29 00:00:00,Bermudan,Fixed,Quarterly,6.50 NC 1.00,0.8,15000000
2020-10-29 00:00:00,2026-10-29 00:00:00,3136G46F5,2021-10-29 00:00:00,Bermudan,Fixed,Quarterly,6.00 NC 1.00,0.73,15000000
2020-10-29 00:00:00,2026-10-29 00:00:00,3136G46G3,2021-10-29 00:00:00,Bermudan,Fixed,Annually,6.00 NC 1.00,0.7,15000000
2020-10-29 00:00:00,2027-10-29 00:00:00,3136G46H1,2021-10-29 00:00:00,Bermudan,Fixed,Quarterly,7.00 NC 1.00,0.85,30000000
2020-10-29 00:00:00,2026-04-29 00:00:00,3136G46M0,2021-10-29 00:00:00,Bermudan,Fixed,Quarterly,5.50 NC 1.00,0.65,15000000
2020-10-29 00:00:00,2025-10-29 00:00:00,3136G46N8,2021-10-29 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 1.00,0.6,100000000
2020-10-29 00:00:00,2031-10-29 00:00:00,3136G46P3,2021-10-29 00:00:00,Bermudan,Fixed,Quarterly,11.00 NC 1.00,1.35,15000000
2020-10-29 00:00:00,2029-10-29 00:00:00,3136G46Q1,2021-10-29 00:00:00,Bermudan,Fixed,Quarterly,9.00 NC 1.00,1.125,15000000
2020-10-29 00:00:00,2030-10-29 00:00:00,3136G46T5,2021-10-29 00:00:00,Bermudan,Fixed,Quarterly,10.00 NC 1.00,1.27,25000000
2020-10-29 00:00:00,2029-10-29 00:00:00,3136G47B3,2021-10-29 00:00:00,Bermudan,Fixed,Quarterly,9.00 NC 1.00,1,15000000
2020-10-28 00:00:00,2025-10-28 00:00:00,3135GA2A8,2022-10-28 00:00:00,Bermudan,Fixed,Annually,5.00 NC 2.00,0.58,100000000
2020-10-28 00:00:00,2030-10-28 00:00:00,3135GA2D2,2022-10-28 00:00:00,Bermudan,Fixed,Quarterly,10.00 NC 2.00,1.26,50000000
2020-10-28 00:00:00,2025-10-28 00:00:00,3136G44Z3,2021-10-28 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 1.00,0.6,25000000
2020-10-28 00:00:00,2030-10-28 00:00:00,3136G45E9,2022-10-28 00:00:00,Bermudan,Fixed,Quarterly,10.00 NC 2.00,1.16,55000000
2020-10-28 00:00:00,2025-10-28 00:00:00,3136G45Q2,2022-10-28 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 2.00,0.53,15000000
2020-10-28 00:00:00,2030-10-28 00:00:00,3136G45T6,2022-04-28 00:00:00,Bermudan,Fixed,Quarterly,10.00 NC 1.50,1.2,75000000
2020-10-28 00:00:00,2025-10-28 00:00:00,3136G46S7,2022-10-28 00:00:00,Bermudan,Fixed,Annually,5.00 NC 2.00,0.56,180000000
2020-10-28 00:00:00,2033-04-28 00:00:00,3136G46U2,2022-10-28 00:00:00,Bermudan,Fixed,Quarterly,12.50 NC 2.00,1.45,15000000
2020-10-28 00:00:00,2033-10-28 00:00:00,3136G46X6,2021-10-28 00:00:00,Bermudan,Fixed,Quarterly,13.00 NC 1.00,1.51,25000000
2020-10-28 00:00:00,2034-04-28 00:00:00,3136G46Y4,2021-10-28 00:00:00,Bermudan,Fixed,Quarterly,13.50 NC 1.00,1.55,25000000
2020-10-28 00:00:00,2025-10-28 00:00:00,3136G47A5,2022-10-28 00:00:00,European,Fixed,One Time,5.00 NC 2.00,0.53,150000000
2020-10-28 00:00:00,2028-07-28 00:00:00,3136G47E7,2021-10-28 00:00:00,Bermudan,Fixed,Quarterly,7.75 NC 1.00,1,30000000
2020-10-28 00:00:00,2033-10-28 00:00:00,3136G47F4,2021-10-28 00:00:00,Bermudan,Fixed,Quarterly,13.00 NC 1.00,1.53,15000000
2020-10-28 00:00:00,2032-10-28 00:00:00,3136G47J6,2022-10-28 00:00:00,Bermudan,Fixed,Quarterly,12.00 NC 2.00,1.45,50000000
2020-10-28 00:00:00,2031-10-28 00:00:00,3136G47K3,2022-10-28 00:00:00,Bermudan,Fixed,Quarterly,11.00 NC 2.00,1.365,50000000
2020-10-28 00:00:00,2032-10-28 00:00:00,3136G47M9,2022-10-28 00:00:00,Bermudan,Fixed,Quarterly,12.00 NC 2.00,1.3,15000000
2020-10-27 00:00:00,2025-10-27 00:00:00,3136G45C3,2022-10-27 00:00:00,Bermudan,Fixed,Annually,5.00 NC 2.00,0.54,500000000
2020-10-27 00:00:00,2028-10-27 00:00:00,3136G45G4,2021-10-27 00:00:00,Bermudan,Fixed,Quarterly,8.00 NC 1.00,0.75,20000000
2020-10-27 00:00:00,2025-10-27 00:00:00,3136G45P4,2022-04-27 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 1.50,0.55,100000000
2020-10-27 00:00:00,2028-10-27 00:00:00,3136G45W9,2021-10-27 00:00:00,Bermudan,Fixed,Quarterly,8.00 NC 1.00,1,15000000
2020-10-27 00:00:00,2028-10-27 00:00:00,3136G45Y5,2021-10-27 00:00:00,Bermudan,Fixed,Quarterly,8.00 NC 1.00,1,40000000
2020-10-27 00:00:00,2028-10-27 00:00:00,3136G46C2,2021-10-27 00:00:00,Bermudan,Fixed,Quarterly,8.00 NC 1.00,1.05,100000000
2020-10-26 00:00:00,2035-10-26 00:00:00,3136G45F6,2022-10-26 00:00:00,Bermudan,Fixed,Quarterly,15.00 NC 2.00,1.55,50000000
2020-10-26 00:00:00,2035-10-26 00:00:00,3136G46Z1,2022-10-26 00:00:00,Bermudan,Fixed,Quarterly,15.00 NC 2.00,1.57,15000000
2020-10-26 00:00:00,2035-10-26 00:00:00,3136G47C1,2022-10-26 00:00:00,Bermudan,Fixed,Quarterly,15.00 NC 2.00,1.55,15000000
2020-10-22 00:00:00,2025-10-22 00:00:00,3135G06B4,2021-10-22 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 1.00,0.56,300000000
2020-10-20 00:00:00,2025-10-20 00:00:00,3135G06A6,2021-10-20 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 1.00,0.58,800000000
2020-10-20 00:00:00,2025-10-20 00:00:00,3136G44U4,2022-10-20 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 2.00,0.5,150000000
2020-10-20 00:00:00,2033-10-20 00:00:00,3136G44V2,2022-10-20 00:00:00,Bermudan,Fixed,Quarterly,13.00 NC 2.00,1.45,15000000
2020-10-19 00:00:00,2032-10-19 00:00:00,3136G44W0,2021-10-19 00:00:00,Bermudan,Fixed,Quarterly,12.00 NC 1.00,1.45,15000000
2020-10-16 00:00:00,2035-10-16 00:00:00,3136G45B5,2021-04-16 00:00:00,Bermudan,Fixed,Quarterly,15.00 NC 0.50,1.7,25000000
2020-09-30 00:00:00,2027-09-30 00:00:00,3136G43F8,2021-09-30 00:00:00,Bermudan,Fixed,Quarterly,7.00 NC 1.00,0.7,45000000
2020-09-30 00:00:00,2025-09-30 00:00:00,3136G43L5,2022-09-30 00:00:00,Bermudan,Fixed,Annually,5.00 NC 2.00,0.55,150000000
2020-09-30 00:00:00,2032-09-30 00:00:00,3136G43X9,2021-09-30 00:00:00,Bermudan,Fixed,Quarterly,12.00 NC 1.00,1.3,45000000
2020-09-30 00:00:00,2027-09-30 00:00:00,3136G44D2,2022-09-30 00:00:00,Bermudan,Fixed,Annually,7.00 NC 2.00,0.75,30000000
2020-09-30 00:00:00,2025-09-30 00:00:00,3136G44F7,2021-09-30 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 1.00,0.55,35000000
2020-09-30 00:00:00,2025-09-30 00:00:00,3136G44H3,2022-09-30 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 2.00,0.5,15000000
2020-09-30 00:00:00,2030-09-30 00:00:00,3136G44K6,2021-09-30 00:00:00,Bermudan,Fixed,Quarterly,10.00 NC 1.00,1.05,10000000
2020-09-30 00:00:00,2025-09-30 00:00:00,3136G44N0,2021-09-30 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 1.00,0.5,25000000
2020-09-30 00:00:00,2032-09-30 00:00:00,3136G44P5,2022-03-30 00:00:00,Bermudan,Fixed,Quarterly,12.00 NC 1.49,1.42,50000000
2020-09-30 00:00:00,2032-09-30 00:00:00,3136G44S9,2021-09-30 00:00:00,Bermudan,Fixed,Annually,12.00 NC 1.00,1.42,15000000
2020-09-28 00:00:00,2026-09-28 00:00:00,3136G43N1,2022-09-28 00:00:00,Bermudan,Fixed,Quarterly,6.00 NC 2.00,0.67,25000000
2020-09-28 00:00:00,2028-09-28 00:00:00,3136G43P6,2023-09-28 00:00:00,Bermudan,Fixed,Quarterly,8.00 NC 3.00,0.87,25000000
2020-09-28 00:00:00,2030-09-27 00:00:00,3136G43U5,2022-09-27 00:00:00,Bermudan,Fixed,Quarterly,10.00 NC 2.00,1.2,75000000
2020-09-28 00:00:00,2030-09-27 00:00:00,3136G43V3,2021-09-27 00:00:00,Bermudan,Fixed,Quarterly,10.00 NC 1.00,1.25,50000000
2020-09-28 00:00:00,2028-03-28 00:00:00,3136G43Z4,2021-09-28 00:00:00,Bermudan,Fixed,Quarterly,7.50 NC 1.00,0.95,15000000
2020-09-28 00:00:00,2033-03-28 00:00:00,3136G44E0,2023-03-28 00:00:00,Bermudan,Fixed,Quarterly,12.50 NC 2.49,1.36,25000000
2020-09-28 00:00:00,2029-09-28 00:00:00,3136G44J9,2022-09-28 00:00:00,Bermudan,Fixed,Quarterly,9.00 NC 2.00,1,50000000
2020-09-28 00:00:00,2026-09-28 00:00:00,3136G44M2,2022-09-28 00:00:00,Bermudan,Fixed,Quarterly,6.00 NC 2.00,0.64,25000000
2020-09-28 00:00:00,2035-09-28 00:00:00,3136G44Q3,2022-09-28 00:00:00,Bermudan,Fixed,Quarterly,15.00 NC 2.00,1.5,25000000
2020-09-28 00:00:00,2035-09-28 00:00:00,3136G44R1,2021-09-28 00:00:00,Bermudan,Fixed,Annually,15.00 NC 1.00,1.55,20000000
2020-09-25 00:00:00,2028-09-25 00:00:00,3136G43D3,2024-09-25 00:00:00,Bermudan,Fixed,Annually,8.00 NC 4.00,0.81,100000000
2020-09-25 00:00:00,2030-09-25 00:00:00,3136G43Y7,2023-09-25 00:00:00,Bermudan,Fixed,Quarterly,10.00 NC 3.00,1.1,32000000
2020-09-25 00:00:00,2025-09-25 00:00:00,3136G44L4,2021-03-25 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 0.50,0.6,100000000
2020-09-24 00:00:00,2025-09-24 00:00:00,3136G43J0,2021-09-24 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 1.00,0.57,50000000
2020-09-22 00:00:00,2027-09-22 00:00:00,3136G43G6,2023-09-22 00:00:00,Bermudan,Fixed,Annually,7.00 NC 3.00,0.75,25000000
2020-09-22 00:00:00,2034-09-22 00:00:00,3136G43M3,2022-09-22 00:00:00,Bermudan,Fixed,Quarterly,14.00 NC 2.00,1.5,20000000
2020-09-22 00:00:00,2032-03-22 00:00:00,3136G44A8,2021-09-22 00:00:00,Bermudan,Fixed,Quarterly,11.50 NC 1.00,1.42,50000000
2020-09-22 00:00:00,2025-09-22 00:00:00,3136G44G5,2022-09-22 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 2.00,0.515,50000000
2020-09-21 00:00:00,2028-09-21 00:00:00,3136G43K7,2021-09-21 00:00:00,Bermudan,Fixed,Quarterly,8.00 NC 1.00,1.02,120000000
2020-09-21 00:00:00,2035-09-21 00:00:00,3136G44B6,2022-09-21 00:00:00,Bermudan,Fixed,Quarterly,15.00 NC 2.00,1.6,20000000
2020-09-16 00:00:00,2025-09-16 00:00:00,3136G43Q4,2021-09-16 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 1.00,0.6,100000000
2020-09-15 00:00:00,2032-09-15 00:00:00,3136G44C4,2021-09-15 00:00:00,Bermudan,Fixed,Annually,12.00 NC 1.00,1.42,15000000
2020-09-14 00:00:00,2035-09-14 00:00:00,3136G42Y8,2022-09-14 00:00:00,Bermudan,Fixed,Quarterly,15.00 NC 2.00,1.6,20000000
2020-09-14 00:00:00,2035-09-14 00:00:00,3136G43S0,2022-09-14 00:00:00,Bermudan,Fixed,Quarterly,15.00 NC 2.00,1.63,50000000
2020-09-11 00:00:00,2030-09-11 00:00:00,3136G42S1,2023-09-11 00:00:00,Bermudan,Fixed,Quarterly,10.00 NC 3.00,1.12,25000000
2020-09-10 00:00:00,2032-09-10 00:00:00,3136G42R3,2021-09-10 00:00:00,Bermudan,Fixed,Quarterly,12.00 NC 1.00,1.43,50000000
2020-09-10 00:00:00,2025-09-10 00:00:00,3136G4P64,2021-03-10 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 0.50,0.68,25000000
2020-09-10 00:00:00,2025-09-10 00:00:00,3136G4T94,2022-03-10 00:00:00,Bermudan,Fixed,Quarterly,5.00 NC 1.49,0.65,25000000
2020-09-09 00:00:00,2035-09-06 00:00:00,3136G42T9,2023-09-06 00:00:00,Bermudan,Fixed,Quarterly,14.99 NC 2.99,1.5,25000000
2020-09-09 00:00:00,2030-09-09 00:00:00,3136G42V4,2022-12-09 00:00:00,Bermudan,Fixed,Quarterly,10.00 NC 2.25,1.22,25000000
2020-09-09 00:00:00,2035-09-06 00:00:00,3136G42W2,2022-09-06 00:00:00,Bermudan,Fixed,Quarterly,14.99 NC 1.99,1.6,45000000
2020-09-09 00:00:00,2030-09-09 00:00:00,3136G42X0,2022-09-09 00:00:00,Bermudan,Fixed,Quarterly,10.00 NC 2.00,1.2,20000000
2020-09-09 00:00:00,2033-09-09 00:00:00,3136G43A9,2022-09-09 00:00:00,Bermudan,Fixed,Quarterly,13.00 NC 2.00,1.35,15000000
2020-09-09 00:00:00,2025-09-09 00:00:00,3136G4N66,2022-09-09 00:00:00,Bermudan,Fixed,Annually,5.00 NC 2.00,0.59,15000000
2020-09-08 00:00:00,2025-09-08 00:00:00,3136G42Z5,2022-09-08 00:00:00,Bermudan,Fixed,Annually,5.00 NC 2.00,0.5,30000000
2020-09-08 00:00:00,2025-09-08 00:00:00,3136G4N58,2022-09-08 00:00:00,European,Fixed,One Time,5.00 NC 2.00,0.54,15000000
2020-08-28 00:00:00,2026-08-27 00:00:00,3136G42G7,2021-08-27 00:00:00,Bermudan,Fixed,Quarterly,6.00 NC 1.00,0.73,35000000
2020-08-28 00:00:00,2034-08-28 00:00:00,3136G42H5,2021-05-28 00:00:00,Bermudan,Fixed,Quarterly,14.00 NC 0.75,1.52,15000000
2020-08-28 00:00:00,2030-08-28 00:00:00,3136G42L6,2023-02-28 00:00:00,Bermudan,Fixed,Quarterly,10.00 NC 2.50,1.11,25000000
2020-08-28 00:00:00,2033-08-26 00:00:00,3136G42N2,2022-08-26 00:00:00,Bermudan,Fixed,Quarterly,12.99 NC 1.99,1.35,60000000
2020-08-28 00:00:00,2035-08-28 00:00:00,3136G42P7,2023-08-28 00:00:00,Bermudan,Fixed,Quarterly,15.00 NC 3.00,1.5,25000000
2020-08-28 00:00:00,2035-08-24 00:00:00,3136G42Q5,2022-08-24 00:00:00,Bermudan,Fixed,Quarterly,14.99 NC 1.99,1.625,100000000
